3.105635E-08, -6.99431E-02, 3.70443E-02, -7.9214E-03, 8.51111E-02, -1.718929E+00, 1.379510E+00, -2.34797E-01, 2.020584E+00, -4.502123E+00, -2.172900E+00, -4.4118E-02, -4.24822E-01
3.105791E-08, -7.76958E-02, 3.54938E-02, -1.7192E-03, 8.66616E-02, -1.493287E+00, 1.330161E+00, -4.5294E-02, 2.248578E+00, -4.580079E+00, -2.298840E+00, 3.13745E-01, -5.63313E-01
3.105948E-08, -8.38980E-02, 3.23927E-02, -1.687E-04, 8.51111E-02, -1.230554E+00, 1.263188E+00, 1.53567E-01, 2.455364E+00, -4.600416E+00, -2.410785E+00, 6.74279E-01, -6.95048E-01
3.106104E-08, -8.85496E-02, 3.08421E-02, 7.5840E-03, 8.51111E-02, -9.46183E-01, 1.180353E+00, 3.54768E-01, 2.632987E+00, -4.559743E+00, -2.510487E+00, 1.032141E+00, -8.23406E-01
3.106260E-08, -9.32012E-02, 2.61905E-02, 1.22356E-02, 8.35605E-02, -6.40176E-01, 1.083419E+00, 5.55968E-01, 2.784100E+00, -4.461450E+00, -2.594446E+00, 1.384663E+00, -9.41630E-01
3.106416E-08, -9.78528E-02, 2.30894E-02, 1.68873E-02, 8.20100E-02, -3.15623E-01, 9.74147E-01, 7.52490E-01, 2.903399E+00, -4.305538E+00, -2.662663E+00, 1.721161E+00, -1.049720E+00
3.106573E-08, -1.025045E-01, 2.15389E-02, 2.30894E-02, 8.04595E-02, 1.5112E-02, 8.52538E-01, 9.44332E-01, 2.985583E+00, -4.095396E+00, -2.711640E+00, 2.044305E+00, -1.144300E+00
3.106729E-08, -1.087066E-01, 1.84378E-02, 2.61905E-02, 7.89089E-02, 3.52029E-01, 7.20355E-01, 1.122138E+00, 3.035954E+00, -3.831023E+00, -2.741375E+00, 2.346085E+00, -1.225367E+00
3.106885E-08, -1.118077E-01, 1.84378E-02, 3.23927E-02, 7.89089E-02, 6.88946E-01, 5.81121E-01, 1.288245E+00, 3.049210E+00, -3.519198E+00, -2.753619E+00, 2.621159E+00, -1.289546E+00
3.107041E-08, -1.180099E-01, 1.84378E-02, 3.85948E-02, 7.73584E-02, 1.019681E+00, 4.36601E-01, 1.435636E+00, 3.028001E+00, -3.163311E+00, -2.744874E+00, 2.869526E+00, -1.336836E+00
3.107198E-08, -1.180099E-01, 1.53367E-02, 4.32465E-02, 7.27068E-02, 1.338052E+00, 2.88555E-01, 1.561972E+00, 2.969677E+00, -2.770141E+00, -2.716887E+00, 3.085846E+00, -1.367236E+00
3.107354E-08, -1.195604E-01, 1.53367E-02, 4.63475E-02, 6.96057E-02, 1.640968E+00, 1.38747E-01, 1.664912E+00, 2.876888E+00, -2.346467E+00, -2.666162E+00, 3.262107E+00, -1.377370E+00
3.107510E-08, -1.226615E-01, 1.53367E-02, 5.41003E-02, 6.65046E-02, 1.922248E+00, -9.298E-03, 1.742116E+00, 2.749635E+00, -1.892287E+00, -2.594446E+00, 3.403650E+00, -1.363858E+00
3.107666E-08, -1.211110E-01, 1.37862E-02, 5.87519E-02, 6.65046E-02, 2.169526E+00, -1.55582E-01, 1.788907E+00, 2.587919E+00, -1.417772E+00, -2.501741E+00, 3.505133E+00, -1.333458E+00
