3.069028E-08, 1.269757E-01, 1.145714E-01, 1.84378E-02, 5.41003E-02, 1.359689E+00, -1.999101E+00, -5.22560E-01, 3.165858E+00, -4.617362E+00, 6.85215E-01, -3.230164E+00, -3.714828E+00
3.069184E-08, 1.223241E-01, 1.238746E-01, 6.0335E-03, 6.34035E-02, 1.634786E+00, -2.044925E+00, -5.06184E-01, 3.335528E+00, -4.776664E+00, 4.96306E-01, -3.430460E+00, -3.826297E+00
3.069340E-08, 1.192230E-01, 1.316273E-01, -6.3709E-03, 7.11562E-02, 1.916066E+00, -2.080174E+00, -4.78109E-01, 3.483989E+00, -4.888515E+00, 3.12645E-01, -3.606721E+00, -3.927632E+00
3.069496E-08, 1.145714E-01, 1.424811E-01, -2.03257E-02, 8.04595E-02, 2.203527E+00, -2.101323E+00, -4.40677E-01, 3.608591E+00, -4.949523E+00, 1.30734E-01, -3.764288E+00, -4.015455E+00
3.069653E-08, 1.114703E-01, 1.502338E-01, -3.11795E-02, 8.97627E-02, 2.490988E+00, -2.113660E+00, -3.89207E-01, 3.701380E+00, -4.959692E+00, -4.7680E-02, -3.895148E+00, -4.089768E+00
3.069809E-08, 1.068187E-01, 1.595371E-01, -4.51344E-02, 9.75154E-02, 2.778450E+00, -2.111898E+00, -3.23699E-01, 3.772959E+00, -4.915629E+00, -2.20846E-01, -4.001973E+00, -4.147191E+00
3.069965E-08, 1.006165E-01, 1.626382E-01, -5.75387E-02, 1.037176E-01, 3.056638E+00, -2.101323E+00, -2.46495E-01, 3.815377E+00, -4.820726E+00, -3.88765E-01, -4.082091E+00, -4.187725E+00
3.070121E-08, 9.59649E-02, 1.703909E-01, -6.83925E-02, 1.099198E-01, 3.325553E+00, -2.080174E+00, -1.52913E-01, 3.833934E+00, -4.674982E+00, -5.51436E-01, -4.132833E+00, -4.211370E+00
3.070278E-08, 9.13133E-02, 1.765931E-01, -8.07969E-02, 1.161219E-01, 3.582105E+00, -2.051975E+00, -4.9973E-02, 3.823330E+00, -4.475008E+00, -7.08860E-01, -4.156868E+00, -4.214747E+00
3.070434E-08, 8.66616E-02, 1.812447E-01, -9.16507E-02, 1.223241E-01, 3.817020E+00, -2.013201E+00, 6.7004E-02, 3.791517E+00, -4.230971E+00, -8.59287E-01, -4.148857E+00, -4.197858E+00
3.070590E-08, 8.35605E-02, 1.874468E-01, -1.025045E-01, 1.285263E-01, 4.036479E+00, -1.967377E+00, 1.95679E-01, 3.733193E+00, -3.942873E+00, -1.006216E+00, -4.111468E+00, -4.160702E+00
3.070746E-08, 7.73584E-02, 1.905479E-01, -1.087066E-01, 1.316273E-01, 4.234302E+00, -1.918028E+00, 3.36051E-01, 3.653660E+00, -3.617491E+00, -1.147897E+00, -4.042032E+00, -4.103279E+00
3.070903E-08, 7.58078E-02, 1.936490E-01, -1.164593E-01, 1.378295E-01, 4.407397E+00, -1.863393E+00, 4.88122E-01, 3.555569E+00, -3.258214E+00, -1.282582E+00, -3.943219E+00, -4.022211E+00
3.071059E-08, 7.11562E-02, 1.951995E-01, -1.242120E-01, 1.409306E-01, 4.555764E+00, -1.805232E+00, 6.49550E-01, 3.436270E+00, -2.871823E+00, -1.413768E+00, -3.817700E+00, -3.924254E+00
3.071215E-08, 6.65046E-02, 1.983006E-01, -1.335153E-01, 1.409306E-01, 4.676312E+00, -1.745309E+00, 8.20337E-01, 3.301064E+00, -2.461706E+00, -1.537958E+00, -3.660134E+00, -3.802652E+00
3.071371E-08, 6.18530E-02, 1.983006E-01, -1.381669E-01, 1.471328E-01, 4.762860E+00, -1.683623E+00, 9.98142E-01, 3.147300E+00, -2.038032E+00, -1.656901E+00, -3.475861E+00, -3.657405E+00
3.071528E-08, 5.41003E-02, 2.014017E-01, -1.428185E-01, 1.471328E-01, 4.815407E+00, -1.621937E+00, 1.180626E+00, 2.980281E+00, -1.600799E+00, -1.770595E+00, -3.262212E+00, -3.491892E+00
3.071684E-08, 5.09992E-02, 2.014017E-01, -1.443691E-01, 1.517844E-01, 4.833952E+00, -1.558489E+00, 1.365450E+00, 2.800006E+00, -1.156788E+00, -1.880792E+00, -3.021856E+00, -3.302733E+00
3.071840E-08, 4.63475E-02, 2.029523E-01, -1.490207E-01, 1.533349E-01, 4.815407E+00, -1.493279E+00, 1.552613E+00, 2.606476E+00, -7.16167E-01, -1.987490E+00, -2.754794E+00, -3.093308E+00
3.071996E-08, 4.16959E-02, 2.014017E-01, -1.490207E-01, 1.517844E-01, 4.759769E+00, -1.431593E+00, 1.737437E+00, 2.404993E+00, -2.82324E-01, -2.088941E+00, -2.463697E+00, -2.860237E+00
3.072153E-08, 3.70443E-02, 1.998512E-01, -1.505713E-01, 1.533349E-01, 4.663949E+00, -1.369907E+00, 1.919922E+00, 2.192905E+00, 1.37961E-01, -2.185145E+00, -2.153905E+00, -2.610278E+00
3.072309E-08, 3.08421E-02, 1.951995E-01, -1.490207E-01, 1.533349E-01, 4.531036E+00, -1.309984E+00, 2.100066E+00, 1.978166E+00, 5.37910E-01, -2.274351E+00, -1.822749E+00, -2.340051E+00
