3.068881E-08, 4.01454E-02, 1.502338E-01, -3.89322E-02, 1.223241E-01, -1.64165E-01, -3.054807E+00, 2.544579E+00, 2.285693E+00, -8.55132E-01, -1.952507E+00, -2.55096E-01, -1.654352E+00
3.069037E-08, 3.23927E-02, 1.533349E-01, -4.04828E-02, 1.285263E-01, -2.59985E-01, -3.088293E+00, 2.345718E+00, 2.691311E+00, -1.224576E+00, -1.863300E+00, -3.29874E-01, -1.951601E+00
3.069194E-08, 2.46400E-02, 1.564360E-01, -4.04828E-02, 1.331779E-01, -3.34169E-01, -3.100631E+00, 2.132820E+00, 3.073069E+00, -1.597410E+00, -1.763599E+00, -4.04651E-01, -2.231961E+00
3.069350E-08, 1.53367E-02, 1.548855E-01, -4.20333E-02, 1.378295E-01, -3.89807E-01, -3.091818E+00, 1.905884E+00, 3.428317E+00, -1.970244E+00, -1.651653E+00, -4.76758E-01, -2.495432E+00
3.069506E-08, 6.0335E-03, 1.564360E-01, -4.04828E-02, 1.424811E-01, -4.23807E-01, -3.061857E+00, 1.671930E+00, 3.749099E+00, -2.339688E+00, -1.530962E+00, -5.40852E-01, -2.738636E+00
3.069662E-08, -6.3709E-03, 1.595371E-01, -4.20333E-02, 1.455822E-01, -4.36171E-01, -3.008983E+00, 1.428618E+00, 4.035418E+00, -2.698964E+00, -1.403273E+00, -5.96935E-01, -2.954817E+00
3.069819E-08, -1.72247E-02, 1.579866E-01, -4.20333E-02, 1.471328E-01, -4.23807E-01, -2.934960E+00, 1.185305E+00, 4.284621E+00, -3.048072E+00, -1.266839E+00, -6.45006E-01, -3.143975E+00
3.069975E-08, -2.80785E-02, 1.564360E-01, -4.04828E-02, 1.486833E-01, -3.86716E-01, -2.839788E+00, 9.41993E-01, 4.488756E+00, -3.380233E+00, -1.126907E+00, -6.79725E-01, -3.302733E+00
3.070131E-08, -4.04828E-02, 1.502338E-01, -3.73817E-02, 1.471328E-01, -3.24896E-01, -2.723467E+00, 7.03360E-01, 4.650473E+00, -3.692057E+00, -9.83477E-01, -7.03760E-01, -3.431091E+00
3.070287E-08, -4.82355E-02, 1.471328E-01, -3.73817E-02, 1.440317E-01, -2.41439E-01, -2.589521E+00, 4.69405E-01, 4.764470E+00, -3.980156E+00, -8.38297E-01, -7.11772E-01, -3.525670E+00
3.070444E-08, -6.06398E-02, 1.440317E-01, -3.42806E-02, 1.471328E-01, -1.33255E-01, -2.436188E+00, 2.44809E-01, 4.830747E+00, -4.237750E+00, -6.93117E-01, -7.03760E-01, -3.583093E+00
3.070600E-08, -6.83925E-02, 1.393801E-01, -3.11795E-02, 1.486833E-01, -6.525E-03, -2.263468E+00, 3.4251E-02, 4.846653E+00, -4.464839E+00, -5.51436E-01, -6.79725E-01, -3.606738E+00
3.070756E-08, -7.92463E-02, 1.300768E-01, -2.96290E-02, 1.471328E-01, 1.38751E-01, -2.074886E+00, -1.64611E-01, 4.814840E+00, -4.658035E+00, -4.13253E-01, -6.36995E-01, -3.589849E+00
3.070912E-08, -8.85496E-02, 1.238746E-01, -2.49774E-02, 1.409306E-01, 3.05664E-01, -1.868680E+00, -3.49434E-01, 4.735308E+00, -4.813948E+00, -2.80317E-01, -5.78241E-01, -3.535804E+00
3.071069E-08, -9.78528E-02, 1.161219E-01, -2.18763E-02, 1.347284E-01, 4.84941E-01, -1.646612E+00, -5.15542E-01, 4.608055E+00, -4.929187E+00, -1.56127E-01, -5.00793E-01, -3.447980E+00
3.071225E-08, -1.071561E-01, 1.083692E-01, -1.72247E-02, 1.316273E-01, 6.82764E-01, -1.412206E+00, -6.65273E-01, 4.438385E+00, -5.003754E+00, -4.0683E-02, -4.04651E-01, -3.326378E+00
3.071381E-08, -1.149088E-01, 9.75154E-02, -1.41236E-02, 1.285263E-01, 8.86769E-01, -1.163701E+00, -7.93947E-01, 4.223646E+00, -5.034258E+00, 6.4266E-02, -2.95156E-01, -3.164242E+00
3.071537E-08, -1.226615E-01, 8.97627E-02, -7.9214E-03, 1.223241E-01, 1.100047E+00, -9.06384E-01, -9.03906E-01, 3.969140E+00, -5.020701E+00, 1.58720E-01, -1.66966E-01, -2.971706E+00
3.071694E-08, -1.304142E-01, 7.89089E-02, -4.8203E-03, 1.176725E-01, 1.313324E+00, -6.38492E-01, -9.92808E-01, 3.672217E+00, -4.956302E+00, 2.42679E-01, -2.0082E-02, -2.745391E+00
3.071850E-08, -1.366164E-01, 6.65046E-02, -1.687E-04, 1.099198E-01, 1.526602E+00, -3.63550E-01, -1.065334E+00, 3.346133E+00, -4.844452E+00, 3.16144E-01, 1.37484E-01, -2.488676E+00
3.072006E-08, -1.428185E-01, 5.72013E-02, 7.5840E-03, 1.052681E-01, 1.736789E+00, -8.3321E-02, -1.114465E+00, 2.982932E+00, -4.688540E+00, 3.77364E-01, 3.11075E-01, -2.204938E+00
3.072162E-08, -1.474702E-01, 4.32465E-02, 1.37862E-02, 9.90660E-02, 1.937703E+00, 2.00433E-01, -1.147218E+00, 2.595872E+00, -4.485176E+00, 4.24591E-01, 4.90006E-01, -1.897556E+00
